order_id,customer_id,order_date,ship_date,delivery_date,ship_mode,origin_warehouse,dest_city,dest_state,product_category,product_id,quantity,unit_price,order_value,shipping_cost,delivery_time_days,delivery_status,returned,cost_of_goods,labor_time_minutes,order_priority,promo_code,customer_segment,carrier,profit,profit_margin,order_week,order_month,order_year,fulfillment_lag_days,delivery_lag,on_time
O003723,C1505,2025-07-14,2025-07-14,2025-07-20,Two-Day,WH_East,City_160,OH,Electronics,P4171,4,24.55,98.2,17.09,6,Delivered,No,49.1,64,Low,NA,Consumer,CarrierB,24.33,0.248,29,Jul,2025,0,6,0
O003724,C2460,2024-06-15,2024-06-15,2024-06-19,Two-Day,WH_East,City_140,PA,Toys,P2887,2,51.78,103.56,15.77,4,Delivered,No,53.8,36,Low,WELCOME5,SMB,CarrierD,29.67,0.287,24,Jun,2024,0,4,0
O003725,C2267,2025-05-30,2025-05-31,2025-06-13,Ground,WH_East,City_209,NC,Home,P6162,4,42.44,169.76,7.48,13,Delivered,No,70.83,68,High,SUMMER10,SMB,CarrierC,83.29,0.491,22,May,2025,1,12,0
O003726,C2737,2025-09-29,2025-09-29,2025-10-04,Ground,WH_North,City_290,PA,Home,P8377,1,83.23,83.23,7.18,5,Delivered,No,44.75,16,Low,WELCOME5,Consumer,CarrierA,29.38,0.353,40,Sep,2025,0,5,1
O003727,C1155,2025-10-19,2025-10-20,2025-10-25,Ground,WH_West,City_147,OH,Home,P1035,4,37.67,150.68,7.1,5,Delivered,No,58.26,68,Critical,NA,SMB,CarrierA,77.16,0.512,42,Oct,2025,1,4,1
O003728,C1991,2025-11-15,2025-11-16,2025-11-23,Ground,WH_West,City_287,GA,Apparel,P7435,3,68.18,204.54,6.73,7,Delivered,No,95.44,45,Medium,WELCOME5,Consumer,CarrierC,96.97,0.474,46,Nov,2025,1,6,1
O003729,C1690,2025-05-31,2025-06-01,2025-06-04,Overnight,WH_West,City_254,NY,Apparel,P4565,2,53.48,106.96,56.1,3,Delivered,No,56.16,34,Medium,SUMMER10,SMB,CarrierC,-9.38,-0.088,22,May,2025,1,2,0
O003730,C2854,2025-02-14,2025-02-16,2025-02-25,Ground,WH_South,City_102,NC,Apparel,P6627,2,40.91,81.82,5.51,9,Delivered,No,38.83,26,High,SUMMER10,Enterprise,CarrierD,34.36,0.42,7,Feb,2025,2,7,0
O003731,C2858,2024-09-12,2024-09-12,2024-09-13,Overnight,WH_South,City_199,NY,Toys,P7705,3,60.56,181.68,48.52,1,Delivered,No,76.58,36,Low,SUMMER10,Enterprise,CarrierC,52.26,0.288,37,Sep,2024,0,1,1
O003732,C1009,2024-03-13,2024-03-13,2024-03-20,Two-Day,WH_West,City_93,FL,Sports,P4934,1,74.03,74.03,14.33,7,Delivered,No,39.56,14,Low,WELCOME5,Enterprise,CarrierA,18.46,0.249,11,Mar,2024,0,7,0
O003733,C2398,2024-04-08,2024-04-09,2024-04-13,Air,WH_North,City_89,NY,Home,P2339,4,78.46,313.84,35.6,4,Delivered,No,147.29,64,Medium,FREESHIP,Enterprise,CarrierC,123.27,0.393,15,Apr,2024,1,3,0
O003734,C1982,2025-05-01,2025-05-02,2025-05-07,Ground,WH_South,City_283,PA,Sports,P4574,2,28.59,57.18,5.22,5,Delivered,No,31.4,30,Critical,SUMMER10,Enterprise,CarrierD,16.96,0.297,18,May,2025,1,4,1
O003735,C1604,2025-02-02,2025-02-03,2025-02-10,Ground,WH_East,City_175,OH,Electronics,P4566,4,66.51,266.04,5.51,7,Delivered,No,133.02,64,Low,NA,Enterprise,CarrierB,119.83,0.45,5,Feb,2025,1,6,1
O003736,C1823,2025-07-03,2025-07-03,2025-07-09,Ground,WH_North,City_46,OH,Home,P6321,1,63.76,63.76,5.22,6,Delivered,No,30.96,14,Low,WELCOME5,SMB,CarrierD,25.9,0.406,27,Jul,2025,0,6,1
O003737,C1328,2025-05-15,2025-05-17,2025-05-23,Two-Day,WH_East,City_108,CA,Beauty,P1463,4,39.77,159.08,14.13,6,Delivered,No,64.38,52,Medium,FREESHIP,Enterprise,CarrierD,74.33,0.467,20,May,2025,2,4,0
O003738,C2600,2025-10-27,2025-10-28,2025-11-02,Ground,WH_North,City_62,IL,Home,P8612,5,59.44,297.2,5.41,5,Delivered,No,150.5,70,Low,NA,Consumer,CarrierA,132.89,0.447,44,Oct,2025,1,4,1
O003739,C2677,2025-11-21,2025-11-23,2025-12-03,Ground,WH_West,City_89,OH,Home,P7734,6,41.89,251.34,7.33,10,Delivered,No,127.78,78,Low,WELCOME5,Consumer,CarrierB,106.87,0.425,47,Nov,2025,2,8,0
O003740,C2484,2024-02-09,2024-02-10,2024-02-12,Two-Day,WH_West,City_63,TX,Beauty,P7267,4,41.37,165.48,15.32,2,Delivered,No,75.8,72,Low,SUMMER10,SMB,CarrierC,65.72,0.397,6,Feb,2024,1,1,1
O003741,C1799,2025-10-09,2025-10-11,2025-10-18,Ground,WH_North,City_88,IL,Sports,P3361,4,78.37,313.48,5.93,7,Delivered,No,153.1,52,Low,FREESHIP,SMB,CarrierC,148.21,0.473,41,Oct,2025,2,5,1
O003742,C1396,2024-12-18,2024-12-18,2024-12-24,Ground,WH_West,City_213,NY,Toys,P1086,1,58.9,58.9,5.06,6,Delivered,No,23.3,16,Medium,WELCOME5,SMB,CarrierB,28.62,0.486,51,Dec,2024,0,6,1
O003743,C2853,2025-07-01,2025-07-01,2025-07-07,Ground,WH_West,City_354,MI,Toys,P5304,2,65.22,130.44,6.18,6,Delivered,No,69.08,26,Low,FREESHIP,SMB,CarrierA,52.06,0.399,27,Jul,2025,0,6,1
O003744,C2114,2024-05-24,2024-05-26,2024-05-31,Ground,WH_South,City_125,PA,Toys,P8443,2,82.23,164.46,6.07,5,Delivered,No,74.88,30,High,NA,SMB,CarrierD,79.91,0.486,21,May,2024,2,3,1
O003745,C1466,2024-11-28,2024-11-28,2024-12-03,Ground,WH_East,City_253,NY,Home,P2060,4,29.18,116.72,6.02,5,Delivered,No,48.05,64,Low,NA,Consumer,CarrierD,54.97,0.471,48,Nov,2024,0,5,1
O003746,C2426,2024-12-01,2024-12-01,2024-12-06,Ground,WH_North,City_27,PA,Electronics,P2543,4,35.55,142.2,6.67,5,Delivered,No,71.1,72,Low,WELCOME5,Consumer,CarrierA,55.79,0.392,48,Dec,2024,0,5,1
O003747,C2807,2025-05-14,2025-05-16,2025-05-23,Ground,WH_Central,City_82,CA,Electronics,P3398,3,68.84,206.52,5.42,7,Delivered,No,103.26,57,High,WELCOME5,SMB,CarrierB,91,0.441,20,May,2025,2,5,1
O003748,C2972,2024-04-28,2024-04-29,2024-05-03,Air,WH_East,City_99,PA,Beauty,P3770,2,45.63,91.26,29.94,4,Delivered,No,36.48,32,Low,FREESHIP,SMB,CarrierC,21,0.23,17,Apr,2024,1,3,0
O003749,C1565,2025-01-17,2025-01-19,2025-01-27,Ground,WH_North,City_70,CA,Apparel,P6526,3,56.29,168.87,6.08,8,Delivered,No,62.86,39,Medium,NA,Consumer,CarrierD,95.25,0.564,3,Jan,2025,2,6,0
O003750,C1610,2024-06-27,2024-06-29,2024-07-04,Ground,WH_South,City_13,NY,Electronics,P1666,3,71.14,213.42,6.66,5,Delivered,No,106.71,48,Medium,WELCOME5,SMB,CarrierB,94.29,0.442,26,Jun,2024,2,3,1
O003751,C1047,2024-01-31,2024-02-01,2024-02-07,Ground,WH_Central,City_273,FL,Beauty,P4234,1,48.73,48.73,6.8,6,Delivered,No,21.22,16,Low,SUMMER10,Consumer,CarrierD,18.79,0.386,5,Jan,2024,1,5,1
O003752,C1678,2025-07-24,2025-07-25,2025-07-31,Ground,WH_Central,City_96,PA,Electronics,P4559,3,59.89,179.67,5.98,6,Delivered,No,89.83,45,Medium,SUMMER10,SMB,CarrierD,78.46,0.437,30,Jul,2025,1,5,1
O003753,C2345,2025-02-07,2025-02-08,2025-02-13,Ground,WH_North,City_178,OH,Home,P2073,3,34.89,104.67,5.07,5,Delivered,No,38.35,45,High,WELCOME5,Consumer,CarrierC,55.85,0.534,6,Feb,2025,1,4,1
O003754,C2721,2024-06-08,2024-06-10,2024-06-18,Ground,WH_East,City_279,GA,Apparel,P7393,2,68.17,136.34,7.3,8,Delivered,No,53.83,22,Low,WELCOME5,Enterprise,CarrierD,72.57,0.532,23,Jun,2024,2,6,0
O003755,C1855,2024-09-14,2024-09-14,2024-09-19,Ground,WH_East,City_223,GA,Toys,P9531,4,46.01,184.04,6.17,5,Delivered,No,99.66,68,Low,FREESHIP,Enterprise,CarrierB,70.05,0.381,37,Sep,2024,0,5,1
O003756,C2663,2024-11-19,2024-11-19,2024-11-27,Ground,WH_South,City_280,TX,Electronics,P6719,2,49.29,98.58,6.38,8,Delivered,No,49.29,32,Low,WELCOME5,Enterprise,CarrierD,39.07,0.396,47,Nov,2024,0,8,0
O003757,C1102,2024-05-27,2024-05-28,2024-06-03,Overnight,WH_South,City_225,MI,Beauty,P3193,3,80.61,241.83,48.66,6,Delivered,No,93.17,51,Low,FREESHIP,Enterprise,CarrierA,93.88,0.388,22,May,2024,1,5,0
O003758,C2542,2025-03-03,2025-03-03,2025-03-05,Air,WH_East,City_61,PA,Toys,P9457,1,36.35,36.35,27.04,2,Delivered,No,14.64,18,High,SUMMER10,Enterprise,CarrierB,-7.49,-0.206,10,Mar,2025,0,2,1
O003759,C2621,2024-06-01,2024-06-02,2024-06-09,Ground,WH_Central,City_255,MI,Beauty,P3826,3,70.52,211.56,5.32,7,Delivered,No,88.21,48,Medium,FREESHIP,Enterprise,CarrierB,112.27,0.531,22,Jun,2024,1,6,1
O003760,C2785,2024-10-30,2024-10-31,2024-11-07,Ground,WH_South,City_219,GA,Home,P5505,5,57.81,289.05,5.73,7,Delivered,No,117.57,95,Low,NA,SMB,CarrierB,154.35,0.534,44,Oct,2024,1,6,1
O003761,C2126,2024-04-29,2024-05-01,2024-05-06,Ground,WH_South,City_109,FL,Beauty,P9400,4,29.39,117.56,5.68,5,Delivered,No,56.12,52,Medium,SUMMER10,Enterprise,CarrierA,49.52,0.421,18,Apr,2024,2,3,1
O003762,C1915,2025-02-03,2025-02-03,2025-02-08,Ground,WH_South,City_329,MI,Apparel,P1086,3,61.56,184.68,6.57,5,Delivered,No,64.85,42,Medium,SUMMER10,Consumer,CarrierC,108.22,0.586,6,Feb,2025,0,5,1
O003763,C1521,2024-05-03,2024-05-05,2024-05-09,Air,WH_North,City_10,GA,Beauty,P4387,3,54.67,164.01,28.79,4,Delivered,No,67.02,45,High,FREESHIP,Enterprise,CarrierC,62.8,0.383,18,May,2024,2,2,0
O003764,C1881,2025-05-18,2025-05-18,2025-05-20,Two-Day,WH_South,City_107,OH,Electronics,P3592,5,76.58,382.9,17.59,2,Delivered,No,191.45,75,Low,NA,Consumer,CarrierB,164.86,0.431,20,May,2025,0,2,1
O003765,C2859,2024-11-03,2024-11-05,2024-11-07,Air,WH_North,City_128,GA,Toys,P8661,4,65.36,261.44,27.61,2,Delivered,No,116.6,52,High,FREESHIP,SMB,CarrierA,110.99,0.425,44,Nov,2024,2,0,1
O003766,C1426,2025-06-13,2025-06-15,2025-06-19,Overnight,WH_West,City_77,IL,Sports,P1934,2,52.97,105.94,41.08,4,Delivered,No,37.45,30,Low,FREESHIP,Consumer,CarrierC,23.81,0.225,24,Jun,2025,2,2,0
O003767,C1173,2025-10-26,2025-10-27,2025-11-08,Two-Day,WH_West,City_106,GA,Toys,P2823,3,68.95,206.85,17.2,12,Delivered,No,110.75,36,Medium,FREESHIP,SMB,CarrierC,74.58,0.361,43,Oct,2025,1,11,0
O003768,C1981,2024-04-14,2024-04-16,2024-04-18,Two-Day,WH_West,City_79,IL,Sports,P7888,3,54.93,164.79,12.56,2,Delivered,Yes,62.71,36,Medium,WELCOME5,Consumer,CarrierA,85.2,0.517,15,Apr,2024,2,0,1
O003769,C2884,2024-03-20,2024-03-20,2024-03-22,Air,WH_Central,City_97,MI,Toys,P8224,4,68.33,273.32,37.31,2,Delivered,No,109.59,72,Low,WELCOME5,SMB,CarrierB,117.78,0.431,12,Mar,2024,0,2,1
O003770,C2425,2024-11-04,2024-11-05,2024-11-11,Ground,WH_Central,City_177,IL,Home,P4116,3,33.09,99.27,6.28,6,Delivered,No,43.02,45,Medium,WELCOME5,Enterprise,CarrierD,44.57,0.449,45,Nov,2024,1,5,1
O003771,C1954,2024-04-13,2024-04-15,2024-04-20,Ground,WH_East,City_214,PA,Toys,P5005,1,36.17,36.17,6.63,5,Delivered,No,19.5,17,High,SUMMER10,Consumer,CarrierA,8,0.221,15,Apr,2024,2,3,1
O003772,C1887,2025-02-15,2025-02-16,2025-02-24,Ground,WH_West,City_348,NC,Sports,P3583,2,77.94,155.88,6.73,8,Delivered,No,69.39,36,Low,WELCOME5,Enterprise,CarrierD,75.44,0.484,7,Feb,2025,1,7,0
O003773,C1046,2024-09-06,2024-09-08,2024-09-14,Ground,WH_Central,City_386,PA,Apparel,P4614,1,50.29,50.29,5.41,6,Delivered,No,24.59,13,Medium,NA,Enterprise,CarrierA,18.73,0.372,36,Sep,2024,2,4,1
O003774,C2289,2024-07-18,2024-07-20,2024-07-26,Ground,WH_East,City_57,TX,Apparel,P1786,6,70.73,424.38,5.17,6,Delivered,No,217.15,84,Medium,NA,Consumer,CarrierD,191.98,0.452,29,Jul,2024,2,4,1
O003775,C2591,2024-12-27,2024-12-27,2025-01-01,Ground,WH_South,City_316,NY,Toys,P1555,1,19.52,19.52,5.3,5,Delivered,No,10.04,16,Medium,SUMMER10,SMB,CarrierC,2.26,0.116,52,Dec,2024,0,5,1
O003776,C1929,2024-07-18,2024-07-19,2024-07-24,Ground,WH_East,City_24,FL,Home,P6738,3,65.94,197.82,5.48,5,Delivered,No,70.02,51,Low,FREESHIP,SMB,CarrierB,116.2,0.587,29,Jul,2024,1,4,1
O003777,C1470,2025-08-10,2025-08-11,2025-08-13,Overnight,WH_East,City_111,CA,Sports,P1684,2,51.26,102.52,48.39,2,Delivered,No,52.51,32,Critical,NA,Consumer,CarrierA,-2.22,-0.022,32,Aug,2025,1,1,1
O003778,C1288,2025-11-14,2025-11-15,2025-11-21,Ground,WH_South,City_164,PA,Beauty,P2485,4,63.13,252.52,5.13,6,Delivered,No,108.32,48,Low,NA,Enterprise,CarrierA,133.31,0.528,46,Nov,2025,1,5,1
O003779,C2597,2024-07-11,2024-07-13,2024-07-20,Ground,WH_North,City_41,IL,Home,P8568,1,35.27,35.27,7.2,7,Delivered,No,16.59,20,Medium,SUMMER10,SMB,CarrierA,9.08,0.257,28,Jul,2024,2,5,1
O003780,C1234,2024-06-04,2024-06-04,2024-06-07,Overnight,WH_Central,City_20,GA,Toys,P3636,2,32.93,65.86,58.28,3,Delivered,No,27.07,28,Medium,NA,Consumer,CarrierA,-22.85,-0.347,23,Jun,2024,0,3,0
O003781,C2597,2024-04-10,2024-04-11,2024-04-13,Two-Day,WH_West,City_319,TX,Beauty,P2942,3,10.62,31.86,13.9,2,Delivered,No,11.67,33,Medium,NA,Consumer,CarrierC,2.33,0.073,15,Apr,2024,1,1,1
O003782,C2987,2024-09-01,2024-09-01,2024-09-04,Two-Day,WH_West,City_273,NC,Sports,P6814,5,37.47,187.35,15.54,3,Delivered,No,72.19,75,Low,WELCOME5,Consumer,CarrierB,90.62,0.484,35,Sep,2024,0,3,1
O003783,C1987,2024-01-25,2024-01-27,2024-02-03,Ground,WH_East,City_249,IL,Home,P8983,1,57.61,57.61,6.24,7,Delivered,No,27.39,14,Medium,FREESHIP,Consumer,CarrierC,22.3,0.387,4,Jan,2024,2,5,1
O003784,C1284,2025-05-15,2025-05-17,2025-05-22,Ground,WH_North,City_344,NY,Sports,P2976,2,-16.96,-33.92,6.43,5,Delivered,No,-12.56,28,Low,NA,Consumer,CarrierB,-31.15,0,20,May,2025,2,3,1
O003785,C2377,2024-03-16,2024-03-17,2024-03-23,Ground,WH_Central,City_76,MI,Toys,P7260,2,60.66,121.32,6.79,6,Delivered,No,65.8,28,Medium,WELCOME5,SMB,CarrierB,45.37,0.374,11,Mar,2024,1,5,1
O003786,C2185,2024-11-24,2024-11-24,2024-11-26,Two-Day,WH_North,City_288,GA,Sports,P4338,3,43.49,130.47,13.77,2,Delivered,No,50.69,39,Low,NA,Consumer,CarrierD,61.33,0.47,47,Nov,2024,0,2,1
O003787,C1726,2024-11-22,2024-11-24,2024-11-28,Overnight,WH_North,City_351,OH,Home,P5952,3,61.08,183.24,47.57,4,Delivered,No,93.76,42,Low,WELCOME5,Enterprise,CarrierB,36.87,0.201,47,Nov,2024,2,2,0
O003788,C1860,2025-05-06,2025-05-08,2025-05-13,Ground,WH_South,City_47,TX,Apparel,P7557,3,73.68,221.04,5.06,5,Delivered,No,110.85,36,Low,NA,Consumer,CarrierD,100.81,0.456,19,May,2025,2,3,1
O003789,C1365,2024-07-04,2024-07-05,2024-07-10,Ground,WH_West,City_80,FL,Toys,P3078,2,56.72,113.44,6.68,5,Delivered,No,61.88,28,Medium,WELCOME5,Consumer,CarrierC,41.52,0.366,27,Jul,2024,1,4,1
O003790,C2404,2024-06-04,2024-06-04,2024-06-09,Ground,WH_North,City_2,CA,Toys,P5993,5,49.78,248.9,7.38,5,Delivered,No,121.3,85,Low,SUMMER10,Consumer,CarrierD,110.02,0.442,23,Jun,2024,0,5,1
O003791,C2107,2024-05-13,2024-05-14,2024-05-19,Ground,WH_West,City_82,GA,Apparel,P7523,3,59.27,177.81,7.25,5,Delivered,No,65.91,45,High,SUMMER10,Enterprise,CarrierA,99.25,0.558,20,May,2024,1,4,1
O003792,C2320,2025-06-05,2025-06-06,2025-06-08,Two-Day,WH_West,City_159,GA,Electronics,P1322,1,85.62,85.62,16.64,2,Delivered,No,42.81,16,Medium,WELCOME5,SMB,CarrierB,24.25,0.283,23,Jun,2025,1,1,1
O003793,C2678,2025-04-19,2025-04-19,2025-04-24,Ground,WH_East,City_219,CA,Apparel,P6287,3,25.1,75.3,7.02,5,Delivered,No,37.35,42,Low,SUMMER10,Consumer,CarrierC,25.89,0.344,16,Apr,2025,0,5,1
O003794,C2949,2025-10-18,2025-10-19,2025-10-22,Air,WH_North,City_207,MI,Toys,P5086,1,27.42,27.42,35.48,3,Delivered,No,14.03,14,Low,NA,Enterprise,CarrierD,-23.77,-0.867,42,Oct,2025,1,2,1
O003795,C2735,2024-04-02,2024-04-03,2024-04-08,Two-Day,WH_West,City_363,OH,Sports,P9114,3,45,135,13.67,5,Delivered,No,65.59,45,Low,WELCOME5,SMB,CarrierB,50.34,0.373,14,Apr,2024,1,4,0
O003796,C1120,2025-08-20,2025-08-22,2025-08-27,Ground,WH_East,City_57,GA,Sports,P6760,1,30.13,30.13,7.38,5,Delivered,No,14.46,12,Low,FREESHIP,Consumer,CarrierC,6.85,0.227,34,Aug,2025,2,3,1
O003797,C2440,2024-05-18,2024-05-18,2024-05-22,Air,WH_Central,City_49,CA,Apparel,P7220,2,72.72,145.44,34.05,4,Delivered,No,64.82,32,Low,NA,SMB,CarrierD,42.73,0.294,20,May,2024,0,4,0
O003798,C2010,2024-07-10,2024-07-11,2024-07-16,Ground,WH_East,City_231,FL,Beauty,P2388,2,63.02,126.04,6.07,5,Delivered,No,59.29,28,Low,FREESHIP,SMB,CarrierB,57.32,0.455,28,Jul,2024,1,4,1
O003799,C2480,2025-01-26,2025-01-27,2025-01-29,Two-Day,WH_East,City_354,CA,Home,P8280,2,24.59,49.18,17.88,2,Delivered,No,23.5,28,Medium,SUMMER10,Consumer,CarrierB,4.44,0.09,4,Jan,2025,1,1,1
O003800,C2929,2025-08-22,2025-08-24,2025-08-29,Ground,WH_West,City_207,PA,Home,P9023,3,44.99,134.97,7.09,5,Delivered,No,50.93,48,Medium,SUMMER10,Consumer,CarrierA,71.19,0.527,34,Aug,2025,2,3,1
O003801,C2158,2025-04-03,2025-04-03,2025-04-05,Two-Day,WH_North,City_135,CA,Beauty,P8535,6,36.25,217.5,16.53,2,Delivered,No,106.17,78,Low,WELCOME5,SMB,CarrierC,85.44,0.393,14,Apr,2025,0,2,1
O003802,C2471,2024-07-11,2024-07-12,2024-07-17,Ground,WH_South,City_338,NY,Toys,P3264,4,33.13,132.52,6.15,5,Delivered,No,57.58,56,Low,SUMMER10,Enterprise,CarrierA,62.07,0.468,28,Jul,2024,1,4,1
O003803,C1082,2025-02-28,2025-03-02,2025-03-07,Air,WH_East,City_106,GA,Apparel,P6116,3,62.54,187.62,30.7,5,Delivered,No,96.39,45,Low,FREESHIP,Enterprise,CarrierD,55.13,0.294,9,Feb,2025,2,3,0
O003804,C1085,2025-05-18,2025-05-19,2025-05-21,Air,WH_Central,City_391,OH,Beauty,P5558,2,48.87,97.74,35.79,2,Delivered,No,43.01,34,Low,WELCOME5,Enterprise,CarrierB,14.86,0.152,20,May,2025,1,1,1
O003805,C2214,2025-09-19,2025-09-20,2025-09-25,Air,WH_North,City_97,NC,Beauty,P6391,2,49.87,99.74,25.41,5,Delivered,No,38.36,30,Critical,SUMMER10,SMB,CarrierD,32.37,0.325,38,Sep,2025,1,4,0
O003806,C2969,2024-02-17,2024-02-19,2024-02-21,Two-Day,WH_East,City_188,CA,Toys,P1914,4,66.88,267.52,15.95,2,Delivered,No,136.86,48,High,NA,Enterprise,CarrierC,108.95,0.407,7,Feb,2024,2,0,1
O003807,C2407,2025-09-15,2025-09-15,2025-09-20,Ground,WH_West,City_29,IL,Apparel,P9810,4,33.77,135.08,6.71,5,Delivered,No,62.86,64,Low,WELCOME5,Consumer,CarrierA,57.83,0.428,38,Sep,2025,0,5,1
O003808,C1514,2024-04-12,2024-04-14,2024-04-22,Ground,WH_West,City_308,IL,Electronics,P2791,3,26.22,78.66,5.61,8,Delivered,No,39.33,51,Low,SUMMER10,Consumer,CarrierC,27.6,0.351,15,Apr,2024,2,6,0
O003809,C2628,2024-09-20,2024-09-22,2024-09-29,Ground,WH_West,City_201,OH,Beauty,P2144,5,59.94,299.7,6.88,7,Delivered,No,117.03,85,Medium,SUMMER10,Enterprise,CarrierC,165.59,0.553,38,Sep,2024,2,5,1
O003810,C2326,2025-08-16,2025-08-17,2025-08-18,Overnight,WH_North,City_299,OH,Apparel,P6626,5,57.18,285.9,58.34,1,Delivered,No,120.16,65,Low,NA,Enterprise,CarrierB,99.6,0.348,33,Aug,2025,1,0,1
O003811,C2466,2025-07-05,2025-07-06,2025-07-10,Air,WH_East,City_58,PA,Sports,P7032,2,54.76,109.52,35.62,4,Delivered,No,45.04,30,Medium,NA,SMB,CarrierC,25.26,0.231,27,Jul,2025,1,3,0
O003812,C2891,2024-03-14,2024-03-16,2024-03-24,Ground,WH_East,City_330,IL,Beauty,P4829,4,12.05,48.2,5.3,8,Delivered,No,23.72,68,Low,SUMMER10,SMB,CarrierD,11.02,0.229,11,Mar,2024,2,6,0
O003813,C2135,2025-05-25,2025-05-26,2025-05-31,Ground,WH_Central,City_339,IL,Sports,P3769,3,25.82,77.46,6.09,5,Delivered,No,39.7,51,Medium,FREESHIP,Consumer,CarrierA,25.55,0.33,21,May,2025,1,4,1
O003814,C2964,2024-03-11,2024-03-12,2024-03-20,Ground,WH_East,City_296,TX,Apparel,P1053,2,14.6,29.2,6.28,8,Delivered,No,14.17,40,Low,SUMMER10,SMB,CarrierB,3.95,0.135,11,Mar,2024,1,7,0
O003815,C1845,2024-01-22,2024-01-23,2024-01-28,Air,WH_West,City_132,TX,Electronics,P1968,2,74.66,149.32,27.07,5,Delivered,No,74.66,32,Low,NA,Enterprise,CarrierD,43.75,0.293,4,Jan,2024,1,4,0
O003816,C1371,2025-10-20,2025-10-21,2025-10-28,Air,WH_North,City_26,MI,Home,P6813,3,56.91,170.73,36.29,7,Delivered,No,61.03,51,Medium,SUMMER10,Consumer,CarrierD,67.29,0.394,43,Oct,2025,1,6,0
O003817,C2040,2025-03-06,2025-03-08,2025-03-10,Two-Day,WH_South,City_377,GA,Sports,P7130,1,63.28,63.28,15.62,2,Delivered,No,30.68,13,Low,FREESHIP,SMB,CarrierC,15.42,0.244,10,Mar,2025,2,0,1
O003818,C1113,2025-07-31,2025-08-02,2025-08-07,Ground,WH_North,City_288,NY,Sports,P5824,3,52.96,158.88,5.45,5,Delivered,No,57.58,45,Medium,FREESHIP,Enterprise,CarrierB,90.45,0.569,31,Jul,2025,2,3,1
O003819,C1362,2024-08-09,2024-08-10,2024-08-16,Ground,WH_South,City_115,FL,Toys,P7380,4,76.93,307.72,7.12,6,Delivered,No,115.37,64,Low,WELCOME5,SMB,CarrierD,177.55,0.577,32,Aug,2024,1,5,1
O003820,C2579,2025-01-29,2025-01-30,2025-01-31,Overnight,WH_East,City_169,GA,Beauty,P5384,3,20.58,61.74,51.13,1,Delivered,No,27.91,39,Medium,NA,SMB,CarrierC,-21.98,-0.356,5,Jan,2025,1,0,1
O003821,C2537,2025-04-24,2025-04-25,2025-04-30,Ground,WH_East,City_293,PA,Sports,P6020,5,63.75,318.75,7.21,5,Delivered,No,126.96,65,Low,WELCOME5,SMB,CarrierC,176.78,0.555,17,Apr,2025,1,4,1
O003822,C2635,2025-06-16,2025-06-18,2025-06-23,Ground,WH_West,City_143,OH,Toys,P4586,4,43.06,172.24,5.53,5,Delivered,No,62.28,64,Low,SUMMER10,SMB,CarrierD,96.75,0.562,25,Jun,2025,2,3,1
O003823,C2682,2025-07-11,2025-07-11,2025-07-17,Two-Day,WH_West,City_260,MI,Apparel,P2391,3,58.47,175.41,16.46,6,Delivered,No,80.31,36,Medium,NA,SMB,CarrierD,74.32,0.424,28,Jul,2025,0,6,0
O003824,C2272,2025-07-10,2025-07-10,2025-07-13,Overnight,WH_Central,City_16,PA,Beauty,P7486,5,4.8,24,54.73,3,Delivered,No,11.05,65,Critical,NA,Consumer,CarrierC,-49.58,-2.066,28,Jul,2025,0,3,0
O003825,C1376,2024-06-28,2024-06-30,2024-07-02,Air,WH_North,City_304,GA,Home,P9517,4,39.01,156.04,35.41,2,Delivered,No,58.78,64,Low,WELCOME5,Enterprise,CarrierC,54.17,0.347,26,Jun,2024,2,0,1
O003826,C1048,2024-11-06,2024-11-06,2024-11-08,Air,WH_Central,City_329,GA,Electronics,P5484,1,34.31,34.31,34.04,2,Delivered,No,17.16,17,Medium,FREESHIP,Enterprise,CarrierB,-18.93,-0.552,45,Nov,2024,0,2,1
O003827,C1227,2024-06-11,2024-06-13,2024-06-18,Ground,WH_East,City_202,NY,Beauty,P1032,1,92.8,92.8,6.97,5,Delivered,No,34.92,15,Low,NA,Enterprise,CarrierC,49.11,0.529,24,Jun,2024,2,3,1
O003828,C1739,2024-01-08,2024-01-10,2024-01-14,Overnight,WH_East,City_107,CA,Apparel,P2275,3,51.67,155.01,40.24,4,Delivered,No,68.74,51,Medium,NA,Consumer,CarrierA,39.91,0.257,2,Jan,2024,2,2,0
O003829,C1505,2025-01-16,2025-01-17,2025-01-25,Ground,WH_East,City_148,OH,Home,P8169,5,13.18,65.9,6.13,8,Delivered,No,32.04,65,Low,WELCOME5,SMB,CarrierC,19.93,0.302,3,Jan,2025,1,7,0
O003830,C2833,2024-03-03,2024-03-04,2024-03-09,Ground,WH_South,City_268,FL,Apparel,P7120,1,57.14,57.14,6.57,5,Delivered,No,24.34,16,Low,FREESHIP,SMB,CarrierD,24.31,0.425,9,Mar,2024,1,4,1
O003831,C1853,2024-03-17,2024-03-19,2024-03-22,Two-Day,WH_North,City_239,NC,Toys,P2292,3,41.03,123.09,13.91,3,Delivered,No,57.71,39,High,FREESHIP,Enterprise,CarrierB,46.79,0.38,11,Mar,2024,2,1,1
O003832,C1717,2024-08-14,2024-08-14,2024-08-22,Ground,WH_South,City_337,FL,Apparel,P4165,2,45.5,91,6.77,8,Delivered,No,47.77,32,Low,SUMMER10,SMB,CarrierB,32.62,0.358,33,Aug,2024,0,8,0
